# Label: T
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 21:17:06
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.4485067797371178,1.0,0.9533593784709399
1,Left,1,THUMB_CMC,0.7927886556484345,0.8614258686802961,0.9670249050971402
1,Left,2,THUMB_MCP,0.908109975679729,0.6559169923891457,0.9053884126321727
1,Left,3,THUMB_IP,0.8776774791239016,0.5202060118504435,0.7906316208708062
1,Left,4,THUMB_TIP,0.8764535778223537,0.43330146666525715,0.6717643510711003
1,Left,5,INDEX_FINGER_MCP,0.597810603527228,0.5219122056968369,1.0
1,Left,6,INDEX_FINGER_PIP,0.7399296412773022,0.39411467868864763,0.8471838708773342
1,Left,7,INDEX_FINGER_DIP,0.9178079199589352,0.4222856441226074,0.7727030545742032
1,Left,8,INDEX_FINGER_TIP,1.0,0.45269351581357137,0.7052055337404057
1,Left,9,MIDDLE_FINGER_MCP,0.3912058357555658,0.5117262517107279,0.8110019405222408
1,Left,10,MIDDLE_FINGER_PIP,0.45828065443701493,0.2879115312498151,0.6358522505755649
1,Left,11,MIDDLE_FINGER_DIP,0.5419086515433378,0.14009415877863987,0.44539823303933623
1,Left,12,MIDDLE_FINGER_TIP,0.6095784318773242,0.0,0.28180171552398114
1,Left,13,RING_FINGER_MCP,0.19087382219002402,0.5474749504615074,0.5920530644472596
1,Left,14,RING_FINGER_PIP,0.18052544197832376,0.3159191707153047,0.4259264067217406
1,Left,15,RING_FINGER_DIP,0.2071829137830876,0.16597075320718763,0.2511840408438743
1,Left,16,RING_FINGER_TIP,0.2476382258701184,0.03188328516801383,0.1108004004105362
1,Left,17,PINKY_MCP,0.0,0.6182345684843534,0.3658088373134629
1,Left,18,PINKY_PIP,0.015753135293621028,0.4499029112465932,0.22360125807148284
1,Left,19,PINKY_DIP,0.017666997952132283,0.3293359528853074,0.10770705192557571
1,Left,20,PINKY_TIP,0.05128709864141755,0.21212871832079955,0.0
2,Left,0,WRIST,0.4041815229571216,1.0,0.9527292311196436
2,Left,1,THUMB_CMC,0.7351010786844192,0.8556058666033932,0.9713734917321787
2,Left,2,THUMB_MCP,0.8498334654728735,0.6496087959911709,0.9117796112942474
2,Left,3,THUMB_IP,0.8268894072686854,0.5144562939452698,0.8004414406541991
2,Left,4,THUMB_TIP,0.8157009835955589,0.4273677904282818,0.6848211498813823
2,Left,5,INDEX_FINGER_MCP,0.5548665627183286,0.5127594490275742,1.0
2,Left,6,INDEX_FINGER_PIP,0.7062217079997858,0.3899212487295014,0.8506232091892635
2,Left,7,INDEX_FINGER_DIP,0.895543854737251,0.42063604501709556,0.7771411703418604
2,Left,8,INDEX_FINGER_TIP,1.0,0.45493681094956406,0.7110897502563626
2,Left,9,MIDDLE_FINGER_MCP,0.36174755455836255,0.5037043388524634,0.8132207083617558
2,Left,10,MIDDLE_FINGER_PIP,0.41933381028288613,0.282355140710511,0.6365290224193082
2,Left,11,MIDDLE_FINGER_DIP,0.49114073731928115,0.13707456811099875,0.44250129385995346
2,Left,12,MIDDLE_FINGER_TIP,0.551754241098644,0.0,0.2771567232105448
2,Left,13,RING_FINGER_MCP,0.17712671009961106,0.5405636951025893,0.5982542204944559
2,Left,14,RING_FINGER_PIP,0.17282642283319646,0.3113760690013177,0.4301425433014127
2,Left,15,RING_FINGER_DIP,0.20174546763527423,0.1625950278295743,0.24874273617776657
2,Left,16,RING_FINGER_TIP,0.2412383098438904,0.02960957779892422,0.10470688931710469
2,Left,17,PINKY_MCP,0.0,0.6101886045322108,0.37784188539610364
2,Left,18,PINKY_PIP,0.01667466062501895,0.4410096036932559,0.23418963613046684
2,Left,19,PINKY_DIP,0.020032526325228416,0.32093754854272155,0.11244659114499825
2,Left,20,PINKY_TIP,0.053024619241366366,0.2038663760736375,0.0
3,Left,0,WRIST,0.3805120064775249,1.0,0.9140958416141575
3,Left,1,THUMB_CMC,0.6799649441781748,0.8578809247431846,0.9360005546965522
3,Left,2,THUMB_MCP,0.7750562431978283,0.6501719040639888,0.8830804092905603
3,Left,3,THUMB_IP,0.7362929376678929,0.5136979600508298,0.7757922567561304
3,Left,4,THUMB_TIP,0.7041475649984057,0.42430303614302645,0.6668923196831436
3,Left,5,INDEX_FINGER_MCP,0.5049636729877278,0.512650910925376,1.0
3,Left,6,INDEX_FINGER_PIP,0.6758155403274095,0.3941841992580138,0.8621465367072672
3,Left,7,INDEX_FINGER_DIP,0.8798548959369626,0.42579295808656953,0.7990587009243203
3,Left,8,INDEX_FINGER_TIP,1.0,0.4625262688819209,0.7398080261752119
3,Left,9,MIDDLE_FINGER_MCP,0.32932840719427536,0.5005791659215503,0.80954309724945
3,Left,10,MIDDLE_FINGER_PIP,0.3894821069615005,0.2792836397175137,0.6475113471403829
3,Left,11,MIDDLE_FINGER_DIP,0.4553197217064461,0.1334193880412656,0.4590735370039309
3,Left,12,MIDDLE_FINGER_TIP,0.5059023066132203,0.0,0.29565357858266866
3,Left,13,RING_FINGER_MCP,0.16081098898170088,0.535522233791196,0.5876664613852798
3,Left,14,RING_FINGER_PIP,0.16032618709645288,0.3047044020291645,0.43302545197083303
3,Left,15,RING_FINGER_DIP,0.1922039211330368,0.15517979816643193,0.2562925581669966
3,Left,16,RING_FINGER_TIP,0.22969119713085429,0.022884233035533844,0.11279630434826353
