# Label: E
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 15:54:13
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.19509384203515978,1.0,1.0
1,Left,1,THUMB_CMC,0.543451969916786,0.9459490527564312,0.6664549960736185
1,Left,2,THUMB_MCP,0.8654350393780217,0.7939733807771538,0.43824742331444283
1,Left,3,THUMB_IP,1.0,0.6626342031802512,0.20283123024178396
1,Left,4,THUMB_TIP,0.7993021137363435,0.6073925158998774,0.0
1,Left,5,INDEX_FINGER_MCP,0.6159722147822267,0.3684003661627212,0.8511565035019535
1,Left,6,INDEX_FINGER_PIP,0.6250897611299975,0.0790771706658202,0.6254556281824205
1,Left,7,INDEX_FINGER_DIP,0.7257837654552283,0.1027802125247448,0.5375747874350969
1,Left,8,INDEX_FINGER_TIP,0.7459055637082447,0.2454962261059158,0.5196651633057408
1,Left,9,MIDDLE_FINGER_MCP,0.41648872129922215,0.3369086014131257,0.8056059479680651
1,Left,10,MIDDLE_FINGER_PIP,0.4288259112015629,0.0,0.5292907584776453
1,Left,11,MIDDLE_FINGER_DIP,0.5304161006665942,0.041524083384894814,0.35058949721967025
1,Left,12,MIDDLE_FINGER_TIP,0.5331885560455208,0.20624970155299846,0.3061576579825908
1,Left,13,RING_FINGER_MCP,0.21377911436427136,0.34350150431802917,0.6929384349719973
1,Left,14,RING_FINGER_PIP,0.20748967842662114,0.03639478634678083,0.4446484756620266
1,Left,15,RING_FINGER_DIP,0.304374304572993,0.04875227019290598,0.2603606242899719
1,Left,16,RING_FINGER_TIP,0.3330993966855481,0.18034326811694856,0.2000533259089039
1,Left,17,PINKY_MCP,0.005339091495619045,0.38195802423658165,0.5308359159748841
1,Left,18,PINKY_PIP,0.0,0.13711101560807062,0.39601935451929654
1,Left,19,PINKY_DIP,0.07852528359368989,0.09149873443957204,0.29508721205197735
1,Left,20,PINKY_TIP,0.12983692658447438,0.14487419361253023,0.2493825550717704
2,Left,0,WRIST,0.19215683531732156,1.0,1.0
2,Left,1,THUMB_CMC,0.5414611338807369,0.9457104177294722,0.664549977853719
2,Left,2,THUMB_MCP,0.8641326637664536,0.7952192015346886,0.4357547990665788
2,Left,3,THUMB_IP,1.0,0.6650512023658232,0.20210810175078156
2,Left,4,THUMB_TIP,0.8017717411070234,0.6109161482504124,0.0
2,Left,5,INDEX_FINGER_MCP,0.6189113010393207,0.36703463380464907,0.8328103977177613
2,Left,6,INDEX_FINGER_PIP,0.6292468072011078,0.07948378283759673,0.6084109186073736
2,Left,7,INDEX_FINGER_DIP,0.7281458685951685,0.10417096517820065,0.5201116130375563
2,Left,8,INDEX_FINGER_TIP,0.7465405866636825,0.2459619697770866,0.5002783271494599
2,Left,9,MIDDLE_FINGER_MCP,0.41854886765796134,0.33488084598781176,0.7912601684257087
2,Left,10,MIDDLE_FINGER_PIP,0.42987522555917695,0.0,0.5190074148324849
2,Left,11,MIDDLE_FINGER_DIP,0.5306485613171257,0.03894502377143569,0.34190772611863357
2,Left,12,MIDDLE_FINGER_TIP,0.5326783141462322,0.20074051288796826,0.2944010637219401
2,Left,13,RING_FINGER_MCP,0.21481696484773882,0.34246887683640415,0.6845823193393503
2,Left,14,RING_FINGER_PIP,0.20745974905230175,0.03762324056890806,0.44088796279929754
2,Left,15,RING_FINGER_DIP,0.30177369945026505,0.04818753897761728,0.2581570892944037
2,Left,16,RING_FINGER_TIP,0.3280765572325812,0.17561950220981082,0.19556282767547403
2,Left,17,PINKY_MCP,0.005553441788247143,0.38238006534416563,0.5290246680913461
2,Left,18,PINKY_PIP,0.0,0.14038911993742045,0.3951792958766904
2,Left,19,PINKY_DIP,0.07296842870931192,0.09176287814654682,0.29353422307918836
2,Left,20,PINKY_TIP,0.1196084712333366,0.13912539392311482,0.24556290658933697
3,Left,0,WRIST,0.20315250668459248,1.0,1.0
3,Left,1,THUMB_CMC,0.5515928509744853,0.9385390448749669,0.6655037096302951
