# Label: X
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 21:25:31
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.05992683133423367,1.0,0.8663340626554888
1,Left,1,THUMB_CMC,0.3725046943866271,0.6796239230117979,1.0
1,Left,2,THUMB_MCP,0.5680276818914214,0.38763355221913076,0.8673345702986129
1,Left,3,THUMB_IP,0.6984257506497906,0.26366773552635814,0.7016198724681025
1,Left,4,THUMB_TIP,0.7496247821737985,0.25452169317981654,0.5695264019635011
1,Left,5,INDEX_FINGER_MCP,0.130353218688465,0.25775630377838427,0.5085493759181682
1,Left,6,INDEX_FINGER_PIP,0.11054531022924215,0.0073853595895275745,0.3382071071180128
1,Left,7,INDEX_FINGER_DIP,0.406361738536227,0.0,0.32435628746271267
1,Left,8,INDEX_FINGER_TIP,0.6267879355453341,0.0714406119963559,0.3154365296609625
1,Left,9,MIDDLE_FINGER_MCP,0.0,0.3805220681961525,0.3227541646170705
1,Left,10,MIDDLE_FINGER_PIP,0.8753929437158985,0.34064059608657193,0.17118051907329462
1,Left,11,MIDDLE_FINGER_DIP,1.0,0.4889101229788419,0.291654205096378
1,Left,12,MIDDLE_FINGER_TIP,0.8233485419087618,0.5492472209963691,0.37311439845889577
1,Left,13,RING_FINGER_MCP,0.006795201970452727,0.5483947217397728,0.1615019947698276
1,Left,14,RING_FINGER_PIP,0.9077304389453738,0.559043481060728,0.10278419685993521
1,Left,15,RING_FINGER_DIP,0.8860027809422655,0.6555469272335727,0.3033418915535651
1,Left,16,RING_FINGER_TIP,0.6516608087954675,0.6612199016245026,0.41599500560533714
1,Left,17,PINKY_MCP,0.07217387456065966,0.7276311278711004,0.0
1,Left,18,PINKY_PIP,0.8077202554812258,0.7269335596058162,0.0215115036761573
1,Left,19,PINKY_DIP,0.7820281844025495,0.7795093346869276,0.16555205122532934
1,Left,20,PINKY_TIP,0.5675237431749376,0.7775834932203486,0.2503778684133344
2,Left,0,WRIST,0.02663526109807648,1.0,0.8519661395638702
2,Left,1,THUMB_CMC,0.3361534260397635,0.679449407598065,1.0
2,Left,2,THUMB_MCP,0.550978658581386,0.38179597328892584,0.8811914555242225
2,Left,3,THUMB_IP,0.6994744240951817,0.2546207966660897,0.7278866232345993
2,Left,4,THUMB_TIP,0.7612954735816063,0.2553437108820333,0.6074315975731946
2,Left,5,INDEX_FINGER_MCP,0.12729076152177002,0.25825460954021634,0.5102356094560998
2,Left,6,INDEX_FINGER_PIP,0.16685565520653223,0.0018217168856655462,0.3556409179103044
2,Left,7,INDEX_FINGER_DIP,0.452513016942843,0.0,0.35413021725532007
2,Left,8,INDEX_FINGER_TIP,0.6569835959580127,0.07976887911063657,0.3525649812483405
2,Left,9,MIDDLE_FINGER_MCP,0.0,0.3846733912248374,0.32149129999359366
2,Left,10,MIDDLE_FINGER_PIP,0.9147798018191882,0.3455960006315157,0.17908401003620064
2,Left,11,MIDDLE_FINGER_DIP,1.0,0.49125619188917957,0.3040669872634292
2,Left,12,MIDDLE_FINGER_TIP,0.8016685687975431,0.5527206406055162,0.3882613145737673
2,Left,13,RING_FINGER_MCP,0.00893662720357372,0.5551882083205175,0.16027542762666766
2,Left,14,RING_FINGER_PIP,0.9442294410674138,0.5649332150989206,0.11129536255153329
2,Left,15,RING_FINGER_DIP,0.8957699221677434,0.6533267475085003,0.31444807267179287
2,Left,16,RING_FINGER_TIP,0.6518987837791503,0.6543573380170427,0.42808653635737365
2,Left,17,PINKY_MCP,0.07493032323163056,0.7367197223870869,0.0
2,Left,18,PINKY_PIP,0.8312156820486194,0.7337247370873369,0.029293874075596218
2,Left,19,PINKY_DIP,0.7832592073747165,0.7804318839996879,0.1757690460867683
2,Left,20,PINKY_TIP,0.5594184867528422,0.775412084674286,0.26140762303808013
3,Left,0,WRIST,0.0,1.0,0.8637080430649059
