# Label: R
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 21:05:13
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.2020731107723109,1.0,0.9226570562241012
1,Left,1,THUMB_CMC,0.6249689706523189,0.9147382849647957,0.8588709783632332
1,Left,2,THUMB_MCP,0.9194310046265515,0.7708773977823784,0.7236503930635733
1,Left,3,THUMB_IP,1.0,0.6432459356166318,0.5171796751257033
1,Left,4,THUMB_TIP,0.9029758650131853,0.547221122085962,0.316577331101335
1,Left,5,INDEX_FINGER_MCP,0.7036345965121951,0.4964056424427207,1.0
1,Left,6,INDEX_FINGER_PIP,0.7210820454136597,0.2811659062319973,0.8437609893085587
1,Left,7,INDEX_FINGER_DIP,0.7388209517083757,0.15591335943412887,0.6991371505828844
1,Left,8,INDEX_FINGER_TIP,0.7383375512776454,0.04827342677150609,0.5685525810988877
1,Left,9,MIDDLE_FINGER_MCP,0.46936410405391094,0.49854884445322545,0.802251246388426
1,Left,10,MIDDLE_FINGER_PIP,0.4972081263233972,0.2478998644828957,0.5947875485012242
1,Left,11,MIDDLE_FINGER_DIP,0.62174357181744,0.10734926772500276,0.387135617112664
1,Left,12,MIDDLE_FINGER_TIP,0.7311429152903729,0.0,0.22692857679705583
1,Left,13,RING_FINGER_MCP,0.22315110160581056,0.53218463441744,0.5656256656919698
1,Left,14,RING_FINGER_PIP,0.3796670284296926,0.343496634125329,0.3191927994569573
1,Left,15,RING_FINGER_DIP,0.6688828293254006,0.4154705509239367,0.20480737741342248
1,Left,16,RING_FINGER_TIP,0.8625161937176051,0.506681226425275,0.15565280293574726
1,Left,17,PINKY_MCP,0.0,0.591140539931813,0.30037233250124085
1,Left,18,PINKY_PIP,0.19257807133463,0.471477689568039,0.10023231488723636
1,Left,19,PINKY_DIP,0.4653454246424785,0.5098094897402327,0.03324747622233679
1,Left,20,PINKY_TIP,0.6573716006970729,0.5730358922392281,0.0
2,Left,0,WRIST,0.16911479117121575,1.0,0.8740599210193741
2,Left,1,THUMB_CMC,0.6068024765165568,0.921399128078159,0.8185797437171628
2,Left,2,THUMB_MCP,0.9155288045730005,0.7738793139168718,0.6932118083533575
2,Left,3,THUMB_IP,1.0,0.6420519149805607,0.49232590092364237
2,Left,4,THUMB_TIP,0.8989508540695715,0.5450858858978579,0.3005208465544359
2,Left,5,INDEX_FINGER_MCP,0.7176767605252393,0.49922910193490017,1.0
2,Left,6,INDEX_FINGER_PIP,0.768455573958256,0.2853804928967283,0.8558428728484666
2,Left,7,INDEX_FINGER_DIP,0.7957642642062461,0.15890720642727899,0.7136522826657747
2,Left,8,INDEX_FINGER_TIP,0.8001409122592785,0.04827006819727792,0.5810124990275466
2,Left,9,MIDDLE_FINGER_MCP,0.473993752148504,0.4954555912050345,0.7961517349895508
2,Left,10,MIDDLE_FINGER_PIP,0.5182243935328841,0.2473378015613235,0.5994008121868857
2,Left,11,MIDDLE_FINGER_DIP,0.6314266818250945,0.10912782622249427,0.3877497273994803
2,Left,12,MIDDLE_FINGER_TIP,0.7227066897803092,0.0,0.22410645806861298
2,Left,13,RING_FINGER_MCP,0.2221428887429153,0.5250166042777714,0.5521952451392341
2,Left,14,RING_FINGER_PIP,0.39662880979701004,0.3447206794571054,0.31132193073858433
2,Left,15,RING_FINGER_DIP,0.6889331876370652,0.4248252340356456,0.19929125585307633
2,Left,16,RING_FINGER_TIP,0.8807474605753275,0.5173772060941322,0.15285359541491025
2,Left,17,PINKY_MCP,0.0,0.5825912049422378,0.2789354606039457
2,Left,18,PINKY_PIP,0.21775168066309242,0.4669967311928696,0.08503411353853961
2,Left,19,PINKY_DIP,0.4922912258158555,0.5157972042059925,0.025941710911332017
2,Left,20,PINKY_TIP,0.6772330061087313,0.586420363189103,0.0
3,Left,0,WRIST,0.162324055797953,1.0,0.8466344396107
3,Left,1,THUMB_CMC,0.597444398488923,0.9239157389361368,0.7949250383035572
3,Left,2,THUMB_MCP,0.9129067883653156,0.7754925000308418,0.6758641473600493
3,Left,3,THUMB_IP,1.0,0.6469356464901381,0.4779933102596259
3,Left,4,THUMB_TIP,0.8947256119399084,0.5605740118522241,0.2916171839083576
3,Left,5,INDEX_FINGER_MCP,0.6851184503787533,0.4923572574553929,1.0
3,Left,6,INDEX_FINGER_PIP,0.7332990300286444,0.28081496712354,0.8732374028615413
3,Left,7,INDEX_FINGER_DIP,0.7528076136763738,0.15600820212312805,0.7483816874283082
3,Left,8,INDEX_FINGER_TIP,0.7507038405492311,0.04650193883024425,0.6265793144000059
3,Left,9,MIDDLE_FINGER_MCP,0.44282615674257136,0.4890966644671556,0.7904492822432189
3,Left,10,MIDDLE_FINGER_PIP,0.47250462381510383,0.24690226801299966,0.6144277666095662
3,Left,11,MIDDLE_FINGER_DIP,0.5714310413939911,0.10909263631704914,0.42193200674237646
3,Left,12,MIDDLE_FINGER_TIP,0.6484173138839227,0.0,0.2708038953482166
3,Left,13,RING_FINGER_MCP,0.20070819485923708,0.5214552128896738,0.5380681442311235
3,Left,14,RING_FINGER_PIP,0.40324456251056207,0.3519354272475107,0.30888041246960624
3,Left,15,RING_FINGER_DIP,0.6986302766926972,0.4386168003430627,0.21035137752007085
3,Left,16,RING_FINGER_TIP,0.8871002709552065,0.530974917211073,0.17595734052767534
3,Left,17,PINKY_MCP,0.0,0.5821509055552201,0.25434664700191356
3,Left,18,PINKY_PIP,0.23851715068294943,0.4698098743645025,0.07036374620595238
3,Left,19,PINKY_DIP,0.520753884438923,0.5157534260183658,0.018818119189189998
3,Left,20,PINKY_TIP,0.7115386346811988,0.5800927509516031,0.0
4,Left,0,WRIST,0.16049159011276595,1.0,0.81792816133974
4,Left,1,THUMB_CMC,0.5874560062129667,0.9175030692972042,0.7879202545493474
4,Left,2,THUMB_MCP,0.8958371699911215,0.767525987600117,0.6680439975215264
4,Left,3,THUMB_IP,1.0,0.6493558624342296,0.46171922472446036
4,Left,4,THUMB_TIP,0.8978817170965097,0.5793739205118194,0.2699831961462577
4,Left,5,INDEX_FINGER_MCP,0.6478621056612156,0.4871225285569094,1.0
4,Left,6,INDEX_FINGER_PIP,0.6976851469426272,0.28096257695071053,0.8701216530565519
4,Left,7,INDEX_FINGER_DIP,0.7192646827277591,0.15842506025797137,0.7326230757663865
4,Left,8,INDEX_FINGER_TIP,0.7206343245777704,0.04997255152092551,0.6003968463748897
4,Left,9,MIDDLE_FINGER_MCP,0.4098841154091185,0.4874053102898677,0.7768632175809149
4,Left,10,MIDDLE_FINGER_PIP,0.4249300245596743,0.2517288610483431,0.5985436111795591
4,Left,11,MIDDLE_FINGER_DIP,0.5105898951809765,0.11330546566439605,0.3948355964262351
4,Left,12,MIDDLE_FINGER_TIP,0.5733458484010863,0.0,0.2333994378428525
4,Left,13,RING_FINGER_MCP,0.17956166183104513,0.5228077912995841,0.5123784094261683
4,Left,14,RING_FINGER_PIP,0.39447372543462816,0.3604210439893819,0.29337128932030726
4,Left,15,RING_FINGER_DIP,0.7090934447108259,0.4445290900165203,0.20293852920291558
4,Left,16,RING_FINGER_TIP,0.9113379205033578,0.5332729096516935,0.16990068240268652
4,Left,17,PINKY_MCP,0.0,0.5865299531727896,0.21560828858527287
4,Left,18,PINKY_PIP,0.25875955452734684,0.474181767215778,0.04931351023535493
4,Left,19,PINKY_DIP,0.5537897489408425,0.5183839439951372,0.012607847802237141
4,Left,20,PINKY_TIP,0.7532704717195906,0.5807684467881896,0.0
5,Left,0,WRIST,0.1478614647725129,1.0,0.771590147240515
5,Left,1,THUMB_CMC,0.57446838635755,0.9112547641260997,0.7937317284177096
5,Left,2,THUMB_MCP,0.8756471753717181,0.7596538712275953,0.700221246387915
5,Left,3,THUMB_IP,1.0,0.6428745456122441,0.513900157164051
5,Left,4,THUMB_TIP,0.9136638708863153,0.5824619181627413,0.34139066748082403
5,Left,5,INDEX_FINGER_MCP,0.5511858303552901,0.485281709259731,1.0
5,Left,6,INDEX_FINGER_PIP,0.6022706460114571,0.28591855518413645,0.8945380732112004
5,Left,7,INDEX_FINGER_DIP,0.6260205948190041,0.167983243272613,0.7738580200587828
5,Left,8,INDEX_FINGER_TIP,0.6272610888181829,0.06392818550606243,0.6523680785074295
5,Left,9,MIDDLE_FINGER_MCP,0.3355228732447459,0.48552753211419397,0.7620780254695125
5,Left,10,MIDDLE_FINGER_PIP,0.3415507179808144,0.25127764631124194,0.6089055161532304
5,Left,11,MIDDLE_FINGER_DIP,0.418368933085336,0.11270008601524611,0.4174744193652745
5,Left,12,MIDDLE_FINGER_TIP,0.46956184284305147,0.0,0.2607863599243595
5,Left,13,RING_FINGER_MCP,0.13827519266251148,0.5227007531316931,0.48841856243859505
5,Left,14,RING_FINGER_PIP,0.4079404404545372,0.36389045201644366,0.3006823076255117
5,Left,15,RING_FINGER_DIP,0.7382143554752174,0.44135814351231073,0.21682817245771546
