# Label: L
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 16:05:38
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.1278795241432857,1.0,0.7104772451680631
1,Left,1,THUMB_CMC,0.3992218337707451,0.9341158231377374,0.7400130602357751
1,Left,2,THUMB_MCP,0.6425897112580249,0.7861983862170064,0.5786226158104998
1,Left,3,THUMB_IP,0.8353183796951625,0.6745583209716484,0.29793466187748097
1,Left,4,THUMB_TIP,1.0,0.6190523982562942,0.010016954252248923
1,Left,5,INDEX_FINGER_MCP,0.46123428404875233,0.48740233461975985,1.0
1,Left,6,INDEX_FINGER_PIP,0.5327882045113413,0.2567632259669773,0.7810395052353658
1,Left,7,INDEX_FINGER_DIP,0.5616355351128202,0.12477294747560251,0.5396271600564331
1,Left,8,INDEX_FINGER_TIP,0.5845863065422339,0.0,0.34655655019332654
1,Left,9,MIDDLE_FINGER_MCP,0.30870032489881344,0.46870988367988686,0.7463259697670858
1,Left,10,MIDDLE_FINGER_PIP,0.41124364729337953,0.40863016479680436,0.36282547829928957
1,Left,11,MIDDLE_FINGER_DIP,0.3820493568789265,0.6113723096120053,0.1824368496594251
1,Left,12,MIDDLE_FINGER_TIP,0.3347626865687382,0.7182485817783933,0.1759921217235806
1,Left,13,RING_FINGER_MCP,0.15547560989021778,0.4807771737292108,0.45380858740947827
1,Left,14,RING_FINGER_PIP,0.26640813833436894,0.44171802220804807,0.11236841182654565
1,Left,15,RING_FINGER_DIP,0.24945335876332655,0.6373397318151726,0.06796563693579252
1,Left,16,RING_FINGER_TIP,0.21332695290190026,0.715591896317691,0.13159414701749592
1,Left,17,PINKY_MCP,0.0,0.5141619340272364,0.13922377387105167
1,Left,18,PINKY_PIP,0.10077326992273226,0.45803747453540883,0.0
1,Left,19,PINKY_DIP,0.12763691843240452,0.594337620978276,0.02868014335698177
1,Left,20,PINKY_TIP,0.11607392649483861,0.6566859186838082,0.08904058104564236
2,Left,0,WRIST,0.12170737984856157,1.0,0.6708838057149752
2,Left,1,THUMB_CMC,0.39711928458591544,0.9282723788965299,0.7065859489199734
2,Left,2,THUMB_MCP,0.6410684625118939,0.7818153674540355,0.5596546961542144
2,Left,3,THUMB_IP,0.837601412218031,0.6725347912616361,0.2965308782046654
2,Left,4,THUMB_TIP,1.0,0.6116973127688359,0.02651406402291122
2,Left,5,INDEX_FINGER_MCP,0.4569556822776969,0.48386087098783787,1.0
2,Left,6,INDEX_FINGER_PIP,0.5273192120819765,0.25890506242299133,0.795820890891006
2,Left,7,INDEX_FINGER_DIP,0.5596336030244413,0.1265218443974887,0.5685809994914712
2,Left,8,INDEX_FINGER_TIP,0.584645207125573,0.0,0.3867249894915617
2,Left,9,MIDDLE_FINGER_MCP,0.30816446593050856,0.4657893653595699,0.752697318937924
2,Left,10,MIDDLE_FINGER_PIP,0.4162672358682747,0.3891723783573293,0.3792826606923436
2,Left,11,MIDDLE_FINGER_DIP,0.38701686979533484,0.596115598823701,0.20664234012254096
2,Left,12,MIDDLE_FINGER_TIP,0.3334304849294389,0.7097366083939858,0.20674403907689604
2,Left,13,RING_FINGER_MCP,0.15812129114977927,0.4754350066657031,0.46349528112088373
2,Left,14,RING_FINGER_PIP,0.27697591538123,0.41731694040741735,0.11654815852080384
2,Left,15,RING_FINGER_DIP,0.2550227624314879,0.6191765512439819,0.06672118284083797
2,Left,16,RING_FINGER_TIP,0.20781863952178106,0.6976289245091531,0.13114456133794314
2,Left,17,PINKY_MCP,0.0,0.5060706755223572,0.1553609230903444
2,Left,18,PINKY_PIP,0.11043344551116684,0.4370452385364307,0.0
2,Left,19,PINKY_DIP,0.13235642437773049,0.5790093937951687,0.01832663472137719
2,Left,20,PINKY_TIP,0.10755598818868323,0.6432884187994791,0.07485192747928883
3,Left,0,WRIST,0.1126649704918145,1.0,0.5669501315534932
3,Left,1,THUMB_CMC,0.4007077925671897,0.9237359647940283,0.6274224876447586
3,Left,2,THUMB_MCP,0.6470070085813825,0.7625679577909474,0.5243403611293488
3,Left,3,THUMB_IP,0.8342614854551155,0.629242733325464,0.29882589002554083
3,Left,4,THUMB_TIP,1.0,0.5489711962633911,0.06440907267265847
3,Left,5,INDEX_FINGER_MCP,0.4659780782293336,0.48799113489594054,1.0
3,Left,6,INDEX_FINGER_PIP,0.5496567617947798,0.26007987057395215,0.8330943262291016
3,Left,7,INDEX_FINGER_DIP,0.5916782792529793,0.12634543218114216,0.6211070856711762
3,Left,8,INDEX_FINGER_TIP,0.6274309767885752,0.0,0.4457627053287136
3,Left,9,MIDDLE_FINGER_MCP,0.3162184005338976,0.47125262179703603,0.7530210679638106
3,Left,10,MIDDLE_FINGER_PIP,0.4257806147558237,0.3843389105753787,0.40166374377396435
3,Left,11,MIDDLE_FINGER_DIP,0.3907403790408007,0.5828207069433423,0.216200589102983
3,Left,12,MIDDLE_FINGER_TIP,0.33500044555575764,0.6984174533000408,0.208220740695801
3,Left,13,RING_FINGER_MCP,0.1634434215775922,0.4796598054909722,0.4632492301164033
3,Left,14,RING_FINGER_PIP,0.28846444390260684,0.4156164285485202,0.1288188651429921
3,Left,15,RING_FINGER_DIP,0.26078426574868646,0.6126691034967896,0.05829785330626209
3,Left,16,RING_FINGER_TIP,0.2094870146674391,0.6958107273135459,0.1120676308185145
3,Left,17,PINKY_MCP,0.0,0.507822639896934,0.15625950625649854
3,Left,18,PINKY_PIP,0.11552523544469777,0.43062812541295675,0.0
3,Left,19,PINKY_DIP,0.1380386763767192,0.5671116829312014,0.0007820087599377067
3,Left,20,PINKY_TIP,0.11284201746792266,0.6348315974899948,0.047715045125315915
4,Left,0,WRIST,0.11487565883465034,1.0,0.5711142638657424
4,Left,1,THUMB_CMC,0.3998817699679428,0.9235864143996975,0.6244678219315918
4,Left,2,THUMB_MCP,0.6456271780051013,0.7635931693880613,0.5207563493710009
4,Left,3,THUMB_IP,0.8341648471695898,0.630110831596929,0.2962375110588838
4,Left,4,THUMB_TIP,1.0,0.5507160354946381,0.0626193149578803
4,Left,5,INDEX_FINGER_MCP,0.46551281775656445,0.4886387689235549,1.0
4,Left,6,INDEX_FINGER_PIP,0.5447233605531253,0.26185645111480854,0.8323189144635501
4,Left,7,INDEX_FINGER_DIP,0.5822904925508002,0.12724810251434931,0.6185010346442747
4,Left,8,INDEX_FINGER_TIP,0.6139825507214716,0.0,0.44124033072851226
4,Left,9,MIDDLE_FINGER_MCP,0.3150929702805166,0.4707626745178829,0.7568736949090673
4,Left,10,MIDDLE_FINGER_PIP,0.4280703520768573,0.3891254106649425,0.404005009406031
4,Left,11,MIDDLE_FINGER_DIP,0.3927141510558914,0.5888153809201182,0.21558648797753338
4,Left,12,MIDDLE_FINGER_TIP,0.3354352124394979,0.7045164901780182,0.20554930605232372
4,Left,13,RING_FINGER_MCP,0.16284142527144901,0.4794319350821397,0.47025176349817027
4,Left,14,RING_FINGER_PIP,0.29069442584256927,0.42134468673741465,0.13052988113967884
4,Left,15,RING_FINGER_DIP,0.26145146793387614,0.6202540656081609,0.05468088990436503
4,Left,16,RING_FINGER_TIP,0.20781594786127694,0.7020039574543382,0.10597814146318535
4,Left,17,PINKY_MCP,0.0,0.5072184855235351,0.16668479878859102
4,Left,18,PINKY_PIP,0.11688046842274007,0.4328735141885032,0.00431075977510695
4,Left,19,PINKY_DIP,0.13673932147392015,0.5703461393290359,0.0
4,Left,20,PINKY_TIP,0.1084814090819199,0.6366024830637506,0.04412889952098842
5,Left,0,WRIST,0.11692697808873935,1.0,0.5778830067287779
5,Left,1,THUMB_CMC,0.40128447409897156,0.9196632770717201,0.5991360501544222
5,Left,2,THUMB_MCP,0.643736195801868,0.7504647082955622,0.488549518643989
5,Left,3,THUMB_IP,0.8281173812477185,0.6092515335976662,0.2581563336861225
5,Left,4,THUMB_TIP,1.0,0.5339265861377723,0.018516391969530904
