# Label: P
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 20:46:54
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.13864138520065844,0.0,0.9836540901289842
1,Left,1,THUMB_CMC,0.5254586150693401,0.12187025388026068,1.0
1,Left,2,THUMB_MCP,0.7817302768295328,0.38255240252678196,0.7930419495885357
1,Left,3,THUMB_IP,0.7339405301151903,0.6305541179407455,0.5944096062758775
1,Left,4,THUMB_TIP,0.6369552441372061,0.7871587383257714,0.4076641791753291
1,Left,5,INDEX_FINGER_MCP,0.9991628244370305,0.25197774723160654,0.36414568655193524
1,Left,6,INDEX_FINGER_PIP,1.0,0.597324343169301,0.12420817454412263
1,Left,7,INDEX_FINGER_DIP,0.9474471185302717,0.830481658801279,0.04113011310952818
1,Left,8,INDEX_FINGER_TIP,0.8769630920956119,1.0,0.0
1,Left,9,MIDDLE_FINGER_MCP,0.684303633190744,0.21183199739938416,0.2651462480922859
1,Left,10,MIDDLE_FINGER_PIP,0.7420970068858636,0.6270664560288536,0.020979395796669003
1,Left,11,MIDDLE_FINGER_DIP,0.7708878542943722,0.8123631855934734,0.0509918327717573
1,Left,12,MIDDLE_FINGER_TIP,0.7720045683757876,0.9082991197773718,0.07326816328146768
1,Left,13,RING_FINGER_MCP,0.32369786440131865,0.20277091662487945,0.20710183389497935
1,Left,14,RING_FINGER_PIP,0.3285823185137119,0.6656096216080464,0.09343025604754444
1,Left,15,RING_FINGER_DIP,0.3062044771162713,0.6403391195024226,0.3043618258591114
1,Left,16,RING_FINGER_TIP,0.31617498427258334,0.5210858275321594,0.43964254060195385
1,Left,17,PINKY_MCP,0.0,0.21717061981400365,0.14528875200362176
1,Left,18,PINKY_PIP,0.029882991620144413,0.6017116250311623,0.11125984871907002
1,Left,19,PINKY_DIP,0.06617979924706399,0.5730847324301256,0.26650312013485383
1,Left,20,PINKY_TIP,0.11973122542450525,0.4705674563237532,0.36999839049394284
2,Left,0,WRIST,0.15367744370278244,0.0,1.0
2,Left,1,THUMB_CMC,0.5304033681605267,0.12356517016227513,0.9983818512999306
2,Left,2,THUMB_MCP,0.7783146325042997,0.3873883707814169,0.7834342272701535
2,Left,3,THUMB_IP,0.7292765644353054,0.6412947202843648,0.5771199390955437
2,Left,4,THUMB_TIP,0.6572409198006691,0.8100358208475521,0.3808813611694103
2,Left,5,INDEX_FINGER_MCP,0.9991667730218036,0.23168094366127595,0.3786076450159423
2,Left,6,INDEX_FINGER_PIP,1.0,0.5788160366205894,0.13164857530535698
2,Left,7,INDEX_FINGER_DIP,0.9350881991875077,0.8232207921958318,0.044380138566709304
2,Left,8,INDEX_FINGER_TIP,0.8609776237324692,1.0,0.0
2,Left,9,MIDDLE_FINGER_MCP,0.6896426065139077,0.17751877247991968,0.28212669959000825
2,Left,10,MIDDLE_FINGER_PIP,0.7477457891593824,0.608625997903712,0.030957801369223246
