# Label: O
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 16:11:14
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
1,Left,0,WRIST,0.25521466139997007,1.0,0.3689505657402228
1,Left,1,THUMB_CMC,0.5910451032740475,0.8069164821480825,0.5878677360630328
1,Left,2,THUMB_MCP,0.8308486736866795,0.576631012569327,0.6656057342572368
1,Left,3,THUMB_IP,1.0,0.3807566778799568,0.6356468477624168
1,Left,4,THUMB_TIP,0.9792218068324883,0.2375251790241575,0.6094832936765809
1,Left,5,INDEX_FINGER_MCP,0.323789103634251,0.32007690580522424,0.9986318882634121
1,Left,6,INDEX_FINGER_PIP,0.448851362647803,0.04359564786255631,1.0
1,Left,7,INDEX_FINGER_DIP,0.702858452234815,0.05218454692401981,0.9369916418300696
1,Left,8,INDEX_FINGER_TIP,0.8929614418192791,0.14306688003396226,0.8772672076963554
1,Left,9,MIDDLE_FINGER_MCP,0.2250131498715379,0.31411962548314576,0.7759416158189781
1,Left,10,MIDDLE_FINGER_PIP,0.42368720303715784,0.0,0.660689649373628
1,Left,11,MIDDLE_FINGER_DIP,0.711161457386214,0.02896359280245808,0.4278256604222572
1,Left,12,MIDDLE_FINGER_TIP,0.8932141427348312,0.13936462079992576,0.2995513634403517
1,Left,13,RING_FINGER_MCP,0.10269988590065014,0.3179407602384396,0.5299331172669048
1,Left,14,RING_FINGER_PIP,0.31569691526875476,0.019829102648632205,0.3887368172037847
1,Left,15,RING_FINGER_DIP,0.6257270823131348,0.044327921073501114,0.1648634538631669
1,Left,16,RING_FINGER_TIP,0.8265641017407394,0.16506760070492232,0.046019991501093364
1,Left,17,PINKY_MCP,0.0,0.3356172649481451,0.29456285879534394
1,Left,18,PINKY_PIP,0.21721074732805432,0.08338851535030097,0.19486662290836496
1,Left,19,PINKY_DIP,0.4691640311659809,0.0812578856077026,0.07813419849052347
1,Left,20,PINKY_TIP,0.6446613266728259,0.16713356216395672,0.0
2,Left,0,WRIST,0.25064565290875057,1.0,0.329763869948644
2,Left,1,THUMB_CMC,0.5927458825934931,0.8068574050627533,0.5918024011346236
2,Left,2,THUMB_MCP,0.8281772308216407,0.5715744839951394,0.6901618706353067
2,Left,3,THUMB_IP,1.0,0.3775813933287825,0.6754176659430863
2,Left,4,THUMB_TIP,0.9930151414559228,0.24699876409978974,0.6649656883576204
2,Left,5,INDEX_FINGER_MCP,0.30232023293302296,0.3154087204136914,0.9810194215808518
2,Left,6,INDEX_FINGER_PIP,0.42780890468725447,0.039894839904187046,1.0
2,Left,7,INDEX_FINGER_DIP,0.69582001218721,0.05998695176401387,0.9537570267769223
2,Left,8,INDEX_FINGER_TIP,0.8913124689095051,0.15661508742412528,0.9029408919221632
2,Left,9,MIDDLE_FINGER_MCP,0.20346534853819465,0.3098506628447232,0.7433846311945259
2,Left,10,MIDDLE_FINGER_PIP,0.4212467976900257,0.0,0.6482008770793269
2,Left,11,MIDDLE_FINGER_DIP,0.7150675689824066,0.037173499051595296,0.442167619642302
2,Left,12,MIDDLE_FINGER_TIP,0.8906144229630546,0.1484945904581706,0.3291918816331478
2,Left,13,RING_FINGER_MCP,0.0888637828529861,0.3140440373243752,0.48695898503363855
2,Left,14,RING_FINGER_PIP,0.33366666625608593,0.020941946679733786,0.3699284267093811
2,Left,15,RING_FINGER_DIP,0.6496803540801551,0.05748852614415185,0.1764459022555219
2,Left,16,RING_FINGER_TIP,0.8424130042422964,0.18227082737334854,0.07332954226403017
2,Left,17,PINKY_MCP,0.0,0.33286899741018006,0.24336930837202045
2,Left,18,PINKY_PIP,0.25029689388029963,0.08699736674890265,0.16300087473014974
2,Left,19,PINKY_DIP,0.504935239389992,0.09680998010663298,0.06567683166760477
2,Left,20,PINKY_TIP,0.6723236483784025,0.18974627695683413,0.0
3,Left,0,WRIST,0.2411107886170512,1.0,0.28258229719402866
3,Left,1,THUMB_CMC,0.5888244198455899,0.7994217423942617,0.6258243278231642
3,Left,2,THUMB_MCP,0.7980211566026193,0.5635975602206459,0.7482844721684049
3,Left,3,THUMB_IP,0.969523239666174,0.3830324269072756,0.7452528532651327
3,Left,4,THUMB_TIP,1.0,0.27110431611293495,0.7469173287819371
3,Left,5,INDEX_FINGER_MCP,0.23308181773528794,0.30609087311395616,0.9525545677750317
3,Left,6,INDEX_FINGER_PIP,0.4103025242354286,0.03472269544167004,1.0
3,Left,7,INDEX_FINGER_DIP,0.7200643003540985,0.0755422712729784,0.9875458698401893
3,Left,8,INDEX_FINGER_TIP,0.9075962830823089,0.18178337213605425,0.9565896047762835
3,Left,9,MIDDLE_FINGER_MCP,0.1297684740722218,0.29916865724548525,0.6774402659175321
3,Left,10,MIDDLE_FINGER_PIP,0.4248363689947265,0.0,0.6265789871402776
3,Left,11,MIDDLE_FINGER_DIP,0.7629858583874007,0.06046538502280701,0.4801815704377038
3,Left,12,MIDDLE_FINGER_TIP,0.9266459774323619,0.17968183450276495,0.4015887892326201
3,Left,13,RING_FINGER_MCP,0.03931788041027198,0.30337209936859405,0.3932469391963697
3,Left,14,RING_FINGER_PIP,0.353507718275143,0.024105133744426646,0.33076644458171234
3,Left,15,RING_FINGER_DIP,0.7090566155687232,0.07701299910257721,0.20147245749772044
3,Left,16,RING_FINGER_TIP,0.9012646629366508,0.20490340438274326,0.12873712405053833
3,Left,17,PINKY_MCP,0.0,0.3304934357902479,0.12591185805276914
3,Left,18,PINKY_PIP,0.30465221992507224,0.09355125834082714,0.09133638745054344
3,Left,19,PINKY_DIP,0.5860552179290821,0.10863107944324019,0.038702109563560794
3,Left,20,PINKY_TIP,0.7605090444699463,0.2014257879046485,0.0
4,Left,0,WRIST,0.2701767416039708,1.0,0.25696507554244313
4,Left,1,THUMB_CMC,0.635754992924118,0.7830912798983815,0.7071339752716279
4,Left,2,THUMB_MCP,0.7901564251740286,0.5628778867233492,0.8647236550496438
4,Left,3,THUMB_IP,0.9563262027153042,0.4058064612893653,0.8888095840610909
4,Left,4,THUMB_TIP,1.0,0.30661788101677084,0.9122146794689284
4,Left,5,INDEX_FINGER_MCP,0.08574278898137701,0.311122078280113,0.9140757300180193
4,Left,6,INDEX_FINGER_PIP,0.4014552664951187,0.05082407918930877,0.987185094383579
4,Left,7,INDEX_FINGER_DIP,0.7430294531551529,0.10268484153531954,1.0
4,Left,8,INDEX_FINGER_TIP,0.9180094295854834,0.2104663217246008,0.9832607927408475
4,Left,9,MIDDLE_FINGER_MCP,0.011075013625302716,0.31457620085441546,0.5951067927070455
4,Left,10,MIDDLE_FINGER_PIP,0.45237903024258963,0.0,0.5820795918138961
4,Left,11,MIDDLE_FINGER_DIP,0.8078288679155511,0.08292893881569573,0.491621690938507
4,Left,12,MIDDLE_FINGER_TIP,0.952772888662082,0.2214411288597521,0.4409602705755305
4,Left,13,RING_FINGER_MCP,0.0,0.3251856869873945,0.28651854125715764
